msme_id,segment,elec_on_time_ratio,recharge_on_time_ratio,invoice_paid_on_time_ratio,supplier_on_time_ratio,business_days_open_ratio,monthly_upi_in_count,monthly_upi_in_amt,years_in_business,delivery_cancellations,avg_balance,min_balance_freq,monthly_revenue_variance,defaulted_12m
msme_001708,kirana,0.9559,0.6826,0.3697,0.7832,0.9774,29,34282.85,6.62,1,22461.56,0.4626,0.2536,0
msme_001709,pharmacy,0.6382,0.7787,0.7345,0.7029,0.9303,37,77469.36,5.53,4,10452.13,0.0992,0.5309,0
msme_001710,tailor,0.8428,0.8141,0.5619,0.9002,0.8477,35,53876.74,6.48,1,47008.59,0.5087,0.1904,0
msme_001711,mechanic,0.5555,0.5799,0.7108,0.8046,0.861,22,64294.36,8.5,1,15788.67,0.0773,0.54,0
msme_001712,tailor,0.9573,0.8426,0.7102,0.6519,0.8609,28,89398.0,0.99,1,29544.62,0.1826,0.3928,0
msme_001713,salon,0.7601,0.4343,0.6319,0.4799,0.9026,28,70857.3,12.58,0,11441.66,0.4584,0.2847,0
msme_001714,restaurant,0.909,0.5541,0.4962,0.6497,0.9901,24,53690.32,10.86,0,25701.54,0.0989,0.153,0
msme_001715,pharmacy,0.6695,0.6012,0.693,0.7181,0.7639,40,60724.64,4.02,0,9095.77,0.1059,0.1867,0
msme_001716,pharmacy,0.7528,0.7118,0.7917,0.8297,0.7894,25,85539.26,8.77,1,0.0,0.1168,0.4155,0
msme_001717,mechanic,0.6352,0.676,0.3727,0.7728,0.9228,41,1000.0,5.79,0,50768.97,0.1824,0.0137,0
msme_001718,pharmacy,0.901,0.9294,0.5005,0.7436,0.9703,26,8209.22,4.61,0,18434.02,0.109,0.1272,0
msme_001719,salon,0.7953,0.5778,0.5822,0.8751,0.8072,34,67624.3,5.03,0,16614.11,0.1756,0.2182,0
msme_001720,salon,0.6649,0.6572,0.8262,0.5064,0.9048,25,3318.51,0.72,2,0.0,0.2484,0.3188,0
msme_001721,pharmacy,0.8547,0.5952,0.3721,0.7649,0.6847,20,55123.95,2.61,0,26214.57,0.1137,0.2429,0
msme_001722,mechanic,0.8465,0.7358,0.5967,0.8226,0.8962,31,46926.37,2.63,0,41620.47,0.1801,0.7021,0
msme_001723,pharmacy,0.8997,0.734,0.8166,0.7603,0.9625,22,59597.85,0.14,0,26290.87,0.0702,0.1855,0
msme_001724,salon,0.8669,0.7864,0.5339,0.8435,0.8715,22,40286.16,11.52,0,10063.97,0.2789,0.5506,0
msme_001725,pharmacy,0.5786,0.6947,0.377,0.9162,0.6936,33,31427.48,4.34,1,26615.7,0.1087,0.2363,0
msme_001726,kirana,0.9237,0.5639,0.5718,0.8387,0.9734,21,37687.92,3.19,0,47103.7,0.4892,0.0208,0
msme_001727,tailor,0.9444,0.599,0.791,0.5761,0.9523,29,60223.5,5.88,3,5339.92,0.057,0.1985,0
msme_001728,mechanic,0.9681,0.6934,0.908,0.9329,0.997,32,45870.91,1.06,0,7992.0,0.3637,0.5295,0
msme_001729,pharmacy,0.856,0.8233,0.4397,0.5866,0.9776,33,61454.0,6.92,1,41825.41,0.3782,0.0344,0
msme_001730,salon,0.9091,0.7283,0.6532,0.6098,0.908,16,89008.81,0.96,1,21392.16,0.5693,0.3824,0
msme_001731,tailor,0.703,0.8628,0.4648,0.7338,0.8967,31,86197.49,17.22,2,20321.69,0.0606,0.2505,0
msme_001732,restaurant,0.897,0.8428,0.7938,0.8401,0.9897,32,80076.69,9.86,1,12071.68,0.2281,0.1704,0
msme_001733,salon,0.8584,0.7162,0.705,0.8189,0.8937,36,50107.06,8.77,2,18325.05,0.161,0.3139,0
msme_001734,restaurant,0.9763,0.6562,0.406,0.8272,0.9266,25,34093.52,8.43,2,29529.29,0.4694,0.3113,0
msme_001735,tailor,0.616,0.7163,0.5805,0.8886,0.7512,24,87306.63,3.94,1,17213.95,0.2704,0.2717,0
msme_001736,pharmacy,0.7315,0.7034,0.5996,0.9181,0.9468,46,40489.32,4.76,2,37893.91,0.2,0.0891,0
msme_001737,tailor,0.7694,0.7638,0.6898,0.7346,0.9836,32,75497.0,1.73,2,49407.69,0.0468,0.3051,0
msme_001738,salon,0.9387,0.562,0.7569,0.8817,0.9438,31,40570.24,3.8,2,27018.93,0.3587,0.4479,0
msme_001739,restaurant,0.763,0.692,0.56,0.8216,0.8902,27,21576.23,0.68,0,0.0,0.0558,0.2643,0
msme_001740,salon,0.8254,0.8955,0.7492,0.8982,0.9333,22,83622.06,5.35,2,35112.69,0.0326,0.1519,0
msme_001741,restaurant,0.6936,0.3955,0.6504,0.773,0.9958,34,53520.68,1.61,0,37542.06,0.7735,0.1948,0
msme_001742,salon,0.9606,0.4904,0.7083,0.7745,0.8693,26,43464.47,1.41,2,27753.28,0.0966,0.3446,0
msme_001743,salon,0.9158,0.6589,0.6301,0.7245,0.8227,30,27297.72,5.1,3,33534.69,0.1958,0.4876,0
msme_001744,pharmacy,0.6588,0.6062,0.6329,0.783,0.8402,35,72673.05,10.31,0,26493.82,0.1881,0.2057,0
msme_001745,tailor,0.8091,0.4554,0.7836,0.4705,0.9881,14,46283.46,5.53,0,12944.71,0.3053,0.2886,0
msme_001746,kirana,0.7625,0.7552,0.3509,0.6483,0.9796,30,16783.74,6.76,2,6317.29,0.4269,0.1797,0
msme_001747,salon,0.8972,0.7775,0.6368,0.4851,0.9413,35,36508.91,0.61,0,18248.18,0.4557,0.1035,0
msme_001748,salon,0.9657,0.8561,0.6731,0.5277,0.9948,27,57324.57,5.94,0,15798.63,0.2077,0.155,0
msme_001749,mechanic,0.9097,0.7688,0.7349,0.5804,0.9211,19,80071.43,15.28,0,1777.26,0.3102,0.4849,0
msme_001750,tailor,0.9628,0.6276,0.4345,0.7369,0.9334,31,43558.77,0.8,1,37299.16,0.0323,0.1168,0
msme_001751,mechanic,0.9347,0.8007,0.6416,0.844,0.9889,33,66790.75,3.31,0,21452.77,0.2594,0.2122,0
msme_001752,mechanic,0.9907,0.7347,0.842,0.7353,0.9747,25,1000.0,4.3,0,25700.8,0.2793,0.0493,0
msme_001753,tailor,0.6864,0.9371,0.68,0.8695,0.8984,24,40185.39,0.43,0,21675.29,0.1373,0.133,0
msme_001754,tailor,0.892,0.6567,0.5268,0.581,0.9902,37,83599.58,1.77,1,30569.03,0.2309,0.3729,0
msme_001755,salon,0.8134,0.8711,0.7578,0.7173,0.9901,37,61436.83,9.15,0,16934.2,0.2931,0.1378,0
msme_001756,kirana,0.655,0.8474,0.5559,0.8178,0.7745,22,25035.05,2.19,1,22918.53,0.1346,0.454,0
msme_001757,restaurant,0.8048,0.6323,0.6749,0.7932,0.9975,29,84230.47,0.1,2,5728.83,0.3558,0.6019,0
msme_001758,kirana,0.9758,0.3806,0.3021,0.8782,0.7438,34,1000.0,12.65,2,42596.62,0.1361,0.1535,0
msme_001759,mechanic,0.9261,0.7439,0.6765,0.6601,0.8795,30,49029.84,4.86,1,0.0,0.2343,0.2596,0
msme_001760,tailor,0.3157,0.8262,0.621,0.7462,0.8228,36,57553.15,11.79,1,22418.31,0.4736,0.4291,0
msme_001761,pharmacy,0.8314,0.8245,0.5446,0.9394,0.788,19,34072.27,3.27,0,38438.62,0.0786,0.3668,0
msme_001762,pharmacy,0.6527,0.6778,0.9349,0.7369,0.9703,32,42744.12,2.95,0,3415.7,0.2279,0.5152,0
msme_001763,tailor,0.8468,0.7961,0.6709,0.7124,0.8901,36,81916.9,1.17,1,33284.21,0.3468,0.3143,0
msme_001764,salon,0.5758,0.8163,0.5376,0.744,0.9934,29,31287.85,5.17,1,4691.81,0.229,0.0983,0
msme_001765,salon,0.8877,0.4122,0.7926,0.8483,0.9138,20,41265.57,10.54,3,9071.57,0.2583,0.2042,0
msme_001766,tailor,0.8999,0.8937,0.6447,0.8566,0.7955,37,39388.21,1.13,0,12050.41,0.321,0.3895,0
msme_001767,tailor,0.8499,0.6064,0.6586,0.7114,0.9897,29,46957.43,3.1,1,42862.63,0.4087,0.1065,0
msme_001768,restaurant,0.79,0.6624,0.4924,0.8971,0.9356,26,20872.7,6.39,1,25957.17,0.1512,0.3305,0
msme_001769,tailor,0.9364,0.8531,0.6473,0.8166,0.9154,28,46782.01,1.04,0,19850.72,0.1256,0.8481,0
msme_001770,kirana,0.7232,0.6814,0.6964,0.6819,0.9288,23,48058.76,17.74,1,34881.31,0.0639,0.2236,0
msme_001771,salon,0.8905,0.6854,0.8288,0.6624,0.9022,32,86463.94,0.3,1,26441.0,0.3781,0.111,0
msme_001772,salon,0.9539,0.8298,0.53,0.7003,0.8621,32,75067.52,2.02,1,0.0,0.4994,0.0775,0
msme_001773,salon,0.605,0.845,0.6344,0.7871,0.9177,32,21008.73,20.82,1,10623.34,0.2451,0.1313,0
msme_001774,salon,0.8292,0.7225,0.7085,0.8857,0.7337,28,68611.08,1.31,2,32286.45,0.0322,0.0648,0
msme_001775,salon,0.814,0.7767,0.8293,0.5769,0.9492,30,70657.22,1.0,4,15454.9,0.4631,0.1904,0
msme_001776,pharmacy,0.7821,0.5511,0.5038,0.5939,0.8658,42,69675.18,3.09,2,18372.36,0.2448,0.5531,0
msme_001777,restaurant,0.7291,0.4596,0.8192,0.7018,0.8048,35,1375.99,19.02,0,45739.44,0.3661,0.1806,0
msme_001778,mechanic,0.5545,0.5188,0.5814,0.8284,0.8491,34,29194.88,7.42,2,33498.11,0.0782,0.3814,0
msme_001779,tailor,0.8048,0.6461,0.7978,0.7039,0.9011,31,66546.73,5.54,0,0.0,0.2399,0.0485,0
msme_001780,kirana,0.4496,0.7952,0.8022,0.5303,0.7622,25,39972.51,1.77,0,30184.46,0.1794,0.1017,0
msme_001781,restaurant,0.9193,0.6171,0.5232,0.4166,0.8664,33,55202.3,4.3,3,24104.2,0.2581,0.6125,0
msme_001782,mechanic,0.9213,0.7176,0.6029,0.762,0.9264,38,38607.09,0.27,0,0.0,0.3675,0.1537,0
msme_001783,mechanic,0.8243,0.6101,0.6544,0.7221,0.8927,29,95874.78,11.65,0,0.0,0.1893,0.3659,0
msme_001784,restaurant,0.7973,0.672,0.6119,0.5155,0.8589,25,52676.14,5.02,0,23651.74,0.192,0.3656,0
msme_001785,mechanic,0.7916,0.9381,0.7276,0.9376,0.9607,27,44410.29,9.15,2,5853.5,0.401,0.3891,0
msme_001786,restaurant,0.8818,0.4921,0.5353,0.6792,0.8839,32,62286.72,10.77,1,13880.41,0.4052,0.5594,1
msme_001787,pharmacy,0.6051,0.765,0.7134,0.8214,0.7874,30,43337.56,5.92,3,54547.11,0.1353,0.2185,0
msme_001788,pharmacy,0.9317,0.4638,0.6276,0.7782,0.8977,22,54617.1,1.32,1,40464.74,0.5175,0.1598,0
msme_001789,pharmacy,0.9231,0.6682,0.7237,0.6202,0.913,25,71468.89,0.54,3,19499.48,0.1173,0.3554,0
msme_001790,pharmacy,0.9224,0.6993,0.612,0.7384,0.9064,28,37693.59,2.68,2,21875.97,0.1333,0.4344,0
msme_001791,pharmacy,0.5923,0.7028,0.4542,0.8524,0.7748,34,21517.64,0.46,1,17364.28,0.0614,0.0956,0
msme_001792,pharmacy,0.9402,0.6807,0.6403,0.6296,0.918,30,47681.27,2.41,1,22173.65,0.288,0.0717,0
msme_001793,salon,0.8441,0.7846,0.3524,0.7862,0.84,32,73820.78,4.84,1,21881.42,0.2066,0.3632,0
msme_001794,restaurant,0.8213,0.8268,0.882,0.6222,0.7734,34,75494.56,4.12,1,31282.82,0.3916,0.3273,0
msme_001795,pharmacy,0.8104,0.8157,0.6913,0.8183,0.7494,21,121038.0,9.91,0,39461.01,0.4987,0.1837,0
msme_001796,kirana,0.9865,0.8921,0.7941,0.8654,0.9406,25,66162.07,2.8,1,29423.75,0.2468,0.3038,0
msme_001797,mechanic,0.6398,0.9131,0.4479,0.6174,0.9636,32,59899.08,8.92,3,24024.09,0.3806,0.3798,0
msme_001798,kirana,0.9932,0.723,0.735,0.5866,0.8639,36,62713.87,6.75,2,25770.14,0.2261,0.2428,0
msme_001799,tailor,0.8882,0.5622,0.5112,0.5759,0.9765,35,28479.37,0.67,0,18772.87,0.0874,0.2246,0
msme_001800,tailor,0.8008,0.575,0.8139,0.8976,0.9418,31,20425.45,0.76,0,18468.68,0.2515,0.6265,0
msme_001801,salon,0.8456,0.437,0.7821,0.7469,0.9929,24,66091.49,9.39,1,30335.5,0.3787,0.4614,0
msme_001802,kirana,0.6817,0.6717,0.4052,0.4249,0.8202,34,36260.43,8.18,0,0.0,0.042,0.0764,0
msme_001803,salon,0.8227,0.9096,0.7,0.5752,0.9659,34,65730.76,5.93,1,3816.84,0.202,0.1942,0
msme_001804,restaurant,0.877,0.8223,0.6723,0.6136,0.7552,38,11049.26,8.99,1,20699.52,0.1522,0.2897,0
msme_001805,restaurant,0.8572,0.3306,0.6345,0.6731,0.8334,25,75017.12,4.18,0,14657.66,0.087,0.2336,0
msme_001806,pharmacy,0.9565,0.8676,0.3958,0.3735,0.9823,25,104526.97,4.43,0,26772.89,0.0547,0.1575,0
msme_001807,kirana,0.9441,0.7501,0.6866,0.8215,0.8178,27,34092.5,2.32,1,18571.3,0.195,0.1267,0
msme_001808,tailor,0.8039,0.7685,0.7017,0.6765,0.8546,22,23235.43,0.49,4,22092.51,0.1076,0.1102,0
msme_001809,salon,0.6896,0.5036,0.4655,0.7019,0.9319,35,40000.76,8.18,1,12422.52,0.1786,0.0613,0
msme_001810,restaurant,0.6662,0.733,0.7914,0.3655,0.909,30,73820.55,13.59,1,13657.29,0.3931,0.2633,0
msme_001811,restaurant,0.9865,0.7956,0.8186,0.8822,0.9798,29,50090.01,4.14,1,18448.06,0.3478,0.2323,0
msme_001812,tailor,0.8619,0.6774,0.7059,0.711,0.9294,29,33396.81,6.83,3,28321.59,0.0743,0.0464,0
msme_001813,pharmacy,0.8939,0.5352,0.4447,0.7246,0.9067,30,40714.31,7.31,0,44825.62,0.1207,0.1232,0
msme_001814,pharmacy,0.9135,0.8448,0.8352,0.6329,0.884,23,88048.51,1.61,1,2462.06,0.1983,0.3618,0
msme_001815,mechanic,0.7034,0.6928,0.777,0.6786,0.9911,38,27319.56,1.96,1,13575.79,0.0205,0.0377,0
msme_001816,kirana,0.7193,0.8722,0.5548,0.3844,0.9211,30,36880.18,3.68,1,5685.17,0.2409,0.2032,0
msme_001817,restaurant,0.8674,0.9356,0.7763,0.5271,0.8404,28,43479.58,0.24,1,18933.56,0.0269,0.0721,0
msme_001818,pharmacy,0.7519,0.4935,0.5924,0.6801,0.9574,31,46229.15,3.46,3,0.0,0.4527,0.049,0
msme_001819,kirana,0.9361,0.8024,0.4588,0.5523,0.802,27,72025.21,7.04,1,17016.24,0.1729,0.4212,0
msme_001820,restaurant,0.8649,0.8912,0.4061,0.4705,0.9996,24,16882.39,3.53,1,13975.94,0.2102,0.2643,0
msme_001821,kirana,0.882,0.7869,0.5047,0.7786,0.8341,38,84453.64,3.86,2,16931.24,0.2605,0.7025,0
msme_001822,kirana,0.9282,0.781,0.3845,0.9258,0.9169,30,1751.62,6.25,3,21270.6,0.0589,0.3217,0
msme_001823,pharmacy,0.8637,0.5774,0.7366,0.8171,0.7179,21,72536.71,0.1,0,24998.01,0.1139,0.1598,0
msme_001824,restaurant,0.8358,0.8141,0.5051,0.8018,0.842,30,81891.39,1.65,1,34255.84,0.2179,0.4877,0
msme_001825,restaurant,0.97,0.7377,0.5191,0.7411,0.8323,25,69370.91,0.55,0,47070.74,0.3109,0.1846,0
msme_001826,tailor,0.8365,0.7536,0.709,0.8967,0.9136,34,44245.55,1.72,0,21652.63,0.1724,0.1777,0
msme_001827,pharmacy,0.9383,0.6538,0.3875,0.7634,0.9622,40,34216.28,2.56,2,15635.02,0.0488,0.4444,0
msme_001828,pharmacy,0.795,0.7969,0.3096,0.6405,0.975,21,33122.33,0.97,0,10.54,0.105,0.0539,0
msme_001829,pharmacy,0.7956,0.4406,0.7162,0.6753,0.8429,33,75318.06,5.02,2,20382.67,0.2708,0.0035,0
msme_001830,tailor,0.8393,0.8818,0.6071,0.8458,0.9546,28,71577.77,2.78,0,36315.11,0.2262,0.2878,0
msme_001831,salon,0.7349,0.6798,0.6377,0.7383,0.8433,40,72288.2,2.54,1,26597.74,0.1221,0.1401,0
msme_001832,restaurant,0.7443,0.5376,0.7625,0.6597,0.9831,34,1000.0,1.45,3,0.0,0.1073,0.1705,0
msme_001833,kirana,0.971,0.8262,0.4719,0.3943,0.9352,34,63871.46,3.35,1,29442.24,0.2858,0.4112,0
msme_001834,salon,0.872,0.4343,0.5077,0.7756,0.9685,29,47220.96,3.48,1,19217.85,0.0239,0.3126,0
msme_001835,salon,0.6542,0.7364,0.6963,0.648,0.9837,35,47627.93,3.88,1,25461.45,0.1076,0.0432,0
msme_001836,kirana,0.7155,0.7629,0.6677,0.697,0.6022,24,42989.93,5.01,0,15925.85,0.2296,0.1028,0
msme_001837,salon,0.5749,0.5576,0.8753,0.7764,0.787,25,59215.7,7.95,1,28575.11,0.2773,0.2133,0
msme_001838,salon,0.7948,0.6633,0.6758,0.7529,0.9748,22,40782.47,2.7,0,30775.31,0.3743,0.0736,0
msme_001839,pharmacy,0.6563,0.8007,0.5434,0.7024,0.9268,24,57488.81,2.22,0,47234.1,0.131,0.0798,0
msme_001840,tailor,0.8609,0.9216,0.5192,0.5258,0.7502,33,48870.08,2.43,1,32048.32,0.1663,0.277,0
msme_001841,kirana,0.9408,0.5629,0.5628,0.4218,0.7227,33,81465.98,0.95,1,15340.05,0.0233,0.2016,0
msme_001842,restaurant,0.7552,0.8657,0.7058,0.7379,0.8923,31,87636.35,1.83,1,4394.85,0.2278,0.3432,0
msme_001843,salon,0.7095,0.744,0.5514,0.5487,0.915,25,67376.17,0.17,2,39837.41,0.2842,0.3412,0
msme_001844,salon,0.6789,0.7636,0.6085,0.5392,0.8861,32,34600.21,0.21,0,23579.87,0.0329,0.2473,0
msme_001845,salon,0.9128,0.7276,0.7659,0.6102,0.9295,28,53439.77,0.65,1,22015.85,0.338,0.1552,0
msme_001846,pharmacy,0.8234,0.6176,0.575,0.7036,0.8637,33,52152.35,3.97,0,5920.53,0.1308,0.3504,0
msme_001847,tailor,0.883,0.8425,0.4172,0.4914,0.9577,30,49098.31,2.72,1,1232.74,0.4537,0.0569,0
msme_001848,tailor,0.9248,0.7929,0.4757,0.4974,0.7449,25,29476.36,1.14,0,37098.41,0.0167,0.2927,0
msme_001849,pharmacy,0.8792,0.5605,0.7942,0.6118,0.6207,25,60882.4,4.75,0,40337.55,0.0638,0.5675,0
msme_001850,restaurant,0.7344,0.8454,0.7201,0.7366,0.9986,36,64016.9,3.09,0,19455.2,0.1374,0.5215,0
msme_001851,restaurant,0.576,0.7638,0.6873,0.8478,0.9206,35,25504.14,7.64,0,33741.3,0.4483,0.2608,0
msme_001852,salon,0.5557,0.783,0.49,0.7864,0.5864,38,61361.5,1.78,2,26279.22,0.2479,0.8196,0
msme_001853,restaurant,0.8396,0.8671,0.7673,0.497,0.8923,42,40655.09,2.08,1,7285.9,0.0646,0.0227,0
msme_001854,kirana,0.8499,0.8348,0.4463,0.6269,0.9672,44,61703.28,3.45,1,20436.7,0.1059,0.4189,0
msme_001855,salon,0.6769,0.6403,0.7088,0.9487,0.9703,27,51177.38,5.29,1,33222.06,0.1512,0.1888,0
msme_001856,mechanic,0.6738,0.7158,0.8125,0.4676,0.967,35,60119.03,9.41,2,27778.77,0.1148,0.1814,0
msme_001857,salon,0.9739,0.572,0.2602,0.3296,0.9291,26,38392.99,0.12,0,18574.6,0.0411,0.2954,0
msme_001858,kirana,0.6502,0.5327,0.7033,0.6055,0.9048,25,88330.08,1.07,0,18904.5,0.0504,0.0766,0
msme_001859,salon,0.7873,0.5957,0.3634,0.7322,0.959,28,67911.4,0.66,3,7872.21,0.2211,0.0919,0
msme_001860,pharmacy,0.9568,0.6741,0.5877,0.7342,0.8217,35,32598.29,4.02,0,13206.2,0.1382,0.4568,0
msme_001861,tailor,0.6909,0.6147,0.4684,0.7866,0.9268,33,64346.05,5.58,1,39785.89,0.025,0.2598,0
msme_001862,salon,0.8795,0.8609,0.6432,0.5117,0.8879,20,68214.97,3.72,1,18201.9,0.0667,0.0898,0
msme_001863,kirana,0.8435,0.9096,0.4122,0.6796,0.9346,35,90331.72,4.61,3,992.47,0.1582,0.0524,0
msme_001864,salon,0.8663,0.4901,0.4454,0.4921,0.9646,38,36799.35,5.84,1,44016.19,0.2257,0.3329,0
msme_001865,mechanic,0.9331,0.5204,0.4269,0.886,0.7605,29,1000.0,7.21,0,19277.72,0.1391,0.0526,0
msme_001866,mechanic,0.9806,0.5688,0.5371,0.9257,0.8269,28,14440.12,5.41,0,27351.09,0.465,0.19,0
msme_001867,mechanic,0.8894,0.4879,0.7769,0.6626,0.949,27,54674.98,3.72,0,34311.15,0.2525,0.2498,0
msme_001868,pharmacy,0.9876,0.773,0.7308,0.7859,0.9703,26,47324.73,1.99,2,26087.71,0.11,0.0324,0
msme_001869,pharmacy,0.8545,0.7881,0.6931,0.7634,0.9928,26,73594.04,1.12,0,36260.13,0.1742,0.3854,0
msme_001870,mechanic,0.4726,0.7638,0.7994,0.6592,0.9696,31,1000.0,3.62,1,30475.28,0.0804,0.3234,0
msme_001871,salon,0.4363,0.7241,0.7296,0.5078,0.8456,34,42556.38,4.59,2,33455.31,0.2338,0.2003,0
msme_001872,restaurant,0.7848,0.6815,0.5416,0.8942,0.9845,31,62253.91,5.28,0,26729.73,0.0696,0.1131,0
msme_001873,pharmacy,0.8068,0.6329,0.4975,0.6115,0.9073,24,1000.0,2.76,2,22824.16,0.4885,0.5482,0
msme_001874,mechanic,0.8006,0.4083,0.6505,0.8904,0.9614,29,23548.55,7.08,0,22450.2,0.1505,0.4006,0
msme_001875,kirana,0.9224,0.8375,0.5968,0.884,1.0,34,60412.65,2.27,0,8344.3,0.0888,0.2824,0
msme_001876,mechanic,0.8493,0.7948,0.7778,0.7995,0.9977,22,92454.53,6.68,1,14312.85,0.0217,0.4682,0
msme_001877,kirana,0.9294,0.596,0.4589,0.6992,0.8992,35,1000.0,6.85,3,0.0,0.4103,0.1291,0
msme_001878,mechanic,0.7504,0.7234,0.4932,0.5574,0.9205,28,49989.76,8.6,0,4677.5,0.0677,0.3458,0
msme_001879,pharmacy,0.5295,0.7048,0.7273,0.7457,0.9171,23,12777.32,12.9,0,15238.61,0.0329,0.5075,0
msme_001880,restaurant,0.7028,0.4348,0.839,0.8101,0.8216,32,43209.31,2.55,0,842.83,0.1759,0.5444,0
msme_001881,tailor,0.8538,0.7582,0.4344,0.9296,0.9259,42,51827.94,0.4,2,22422.94,0.101,0.5212,0
msme_001882,restaurant,0.8309,0.7568,0.3767,0.7667,0.9382,25,47921.08,3.59,1,12393.87,0.1513,0.5619,0
msme_001883,mechanic,0.6215,0.709,0.5914,0.6552,0.9743,41,44968.26,8.62,3,27492.46,0.5063,0.1703,0
msme_001884,pharmacy,0.9038,0.7463,0.565,0.7432,0.7321,32,51041.61,13.47,1,5618.18,0.2277,0.0649,0
msme_001885,kirana,0.6481,0.8439,0.4124,0.805,0.7521,32,42354.9,1.96,0,24343.19,0.0911,0.2685,0
msme_001886,tailor,0.8124,0.6205,0.6456,0.9024,0.9966,31,58688.94,1.33,0,9489.39,0.1541,0.0939,0
msme_001887,pharmacy,0.9094,0.5583,0.4603,0.5059,0.9523,42,70325.42,0.35,1,22667.55,0.3895,0.1481,0
msme_001888,salon,0.8913,0.5557,0.2688,0.7112,0.8915,27,1000.0,16.4,0,3820.02,0.0993,0.1509,0
msme_001889,kirana,0.7466,0.3975,0.5154,0.8297,0.9677,42,21929.76,0.31,2,28819.0,0.1178,0.3607,0
msme_001890,tailor,0.7812,0.6407,0.5823,0.712,0.9653,26,66061.85,10.14,0,8874.89,0.187,0.1619,0
msme_001891,restaurant,0.6634,0.3837,0.5152,0.7415,0.9927,29,1000.0,10.75,0,38844.94,0.1634,0.192,0
msme_001892,tailor,0.8046,0.6178,0.4229,0.8773,0.9723,29,47153.0,1.89,2,36987.66,0.162,0.3824,0
msme_001893,salon,0.8487,0.9383,0.613,0.8125,0.7738,35,68396.62,1.82,0,23699.0,0.1548,0.5666,0
msme_001894,kirana,0.8437,0.7464,0.7299,0.8383,0.9025,37,65207.39,11.98,1,25159.63,0.1295,0.2856,0
msme_001895,tailor,0.8081,0.9072,0.7248,0.8401,0.8567,31,19061.74,0.74,1,29493.54,0.2718,0.1202,0
msme_001896,tailor,0.7936,0.8304,0.7869,0.9025,0.8728,32,62208.39,4.11,1,17806.39,0.2698,0.5194,0
msme_001897,kirana,0.9065,0.6274,0.652,0.6835,0.9971,42,30690.4,7.51,0,52138.94,0.2035,0.1098,0
msme_001898,restaurant,0.7747,0.8391,0.4676,0.5661,0.9092,31,37746.88,3.55,2,36448.8,0.0102,0.1204,0
msme_001899,mechanic,0.6969,0.8702,0.5245,0.7871,0.9708,25,42958.18,1.46,2,36026.02,0.0411,0.3383,0
msme_001900,salon,0.7241,0.7396,0.6462,0.5919,0.9002,28,41269.05,2.58,1,45506.98,0.2362,0.0228,0
msme_001901,kirana,0.7851,0.7874,0.5851,0.6527,0.8046,35,68796.1,4.89,1,47837.19,0.1628,0.3056,0
msme_001902,tailor,0.6339,0.8757,0.5493,0.6111,0.9411,26,59738.92,2.42,1,28218.01,0.1343,0.366,0
msme_001903,salon,0.9454,0.6701,0.7516,0.753,0.7753,31,45981.1,3.81,1,43848.38,0.2783,0.1305,0
msme_001904,pharmacy,0.7098,0.8583,0.5927,0.8127,0.81,30,50156.16,2.9,1,2558.88,0.0771,0.0442,0
msme_001905,mechanic,0.5348,0.598,0.6097,0.5612,0.8741,28,54885.23,0.33,1,25801.38,0.2711,0.5552,0
msme_001906,mechanic,0.5739,0.6921,0.3535,0.3739,0.9105,33,50889.09,5.47,0,20085.44,0.1942,0.4492,0
msme_001907,restaurant,0.7324,0.6675,0.8181,0.9231,0.8712,34,80503.24,9.08,2,17407.45,0.147,0.2058,0
msme_001908,kirana,0.9439,0.6829,0.6256,0.6101,0.8243,38,68152.9,4.1,1,11687.26,0.0847,0.3831,0
msme_001909,tailor,0.7866,0.7233,0.6288,0.8591,0.9772,27,88678.87,16.21,0,15999.4,0.2067,0.3515,0
msme_001910,tailor,0.9658,0.8363,0.5995,0.6939,0.9329,36,54079.52,3.85,0,10896.94,0.3405,0.216,0
msme_001911,restaurant,0.8844,0.5762,0.4073,0.5945,0.9797,31,36960.71,5.44,0,14908.1,0.1134,0.0742,0
msme_001912,tailor,0.9136,0.5778,0.522,0.6177,0.9784,33,1000.0,7.04,2,0.0,0.1085,0.2274,0
msme_001913,pharmacy,0.9134,0.68,0.5095,0.9038,0.955,30,44797.84,0.23,3,22509.64,0.2334,0.2155,0
msme_001914,restaurant,0.7829,0.6102,0.5156,0.4557,0.9913,28,60697.24,1.79,0,16653.93,0.3348,0.5815,1
msme_001915,tailor,0.7936,0.8487,0.7818,0.7563,0.9958,27,38143.58,3.03,3,62226.02,0.4626,0.2483,0
msme_001916,salon,0.8488,0.7711,0.5398,0.7084,0.738,38,35026.28,5.01,0,18058.08,0.268,0.2,0
msme_001917,tailor,0.7051,0.5995,0.5598,0.8329,0.8651,28,52621.35,10.94,3,2137.66,0.078,0.386,0
msme_001918,mechanic,0.887,0.7342,0.4528,0.7599,0.997,30,45784.31,12.26,2,45520.37,0.2085,0.3679,0
msme_001919,restaurant,0.9188,0.5971,0.3901,0.937,0.9982,27,45129.97,0.49,2,2481.73,0.2411,0.4175,0
msme_001920,pharmacy,0.8376,0.5505,0.55,0.6251,0.9708,35,51029.86,7.09,2,42017.11,0.0988,0.0429,0
msme_001921,mechanic,0.8442,0.5707,0.6115,0.6775,0.9828,34,68916.07,4.17,1,32361.34,0.099,0.2389,0
